Id,name,short_name,website_url,linkedin_url
122030,The Johnson Group Inc.,,,
122031,Universal Mind,,http://www.universalmind.com,
122032,"Competition Marketing Group, Inc.",,,
122033,"Centric Business Systems, Inc.",Centric Business Systems,http://www.centricbiz.com,
122034,Nexage (acquired by Millennial Media),,,
122035,CDS Consultants,,,
122036,Katon Direct,,,
122037,F&M Varsity Women's Lacrosse Team,,,
122038,Taghleef Industries,,,
122039,PadillaCRT/tanaka,,,
122040,US Mortgage Corporation,,,
122041,Threads Qualitative Research,,,
122042,Verint Systems Inc,Verint,http://verint.com,https://www.linkedin.com/company/verint/
122043,Center for Spine Care & Mobilty,,,
122044,Saint Michael's Medical Center,,http://www.smmcnj.org,
122045,Chilean Trade Commission,,,
122046,VA&E Trading,,,
122047,Van Eck Global,,,
122048,"International Value Advisers, LLC",,,
122049,Bamilo,,http://www.bamilo.com,
122050,BNP Paribas Investment Partners,,,
122051,Lexington Insurance Company,,,
122052,The Take Away,,,
122053,NextRequest,,https://www.nextrequest.com,https://www.linkedin.com/company/nextrequest
122054,Ailey Advisors,,,
122055,Petstablished,,,
122056,Dropel Fabrics,,http://www.dropelfabrics.com,
122057,Freelance Film & Television Production Assistant,,,
122058,The Verge,,http://www.theverge.com,https://www.linkedin.com/company/the-verge
122059,Medtronic / Kyphon,,,
122060,"Cardiovascular Systems, Inc.","Cardiovascular Systems, Inc.",,
122061,"Cardio Vascular Systems, Inc.",,,
122062,Datascope Corporation,,,
122063,Servicios Legales-Abogados,,,
122064,Spanish Cycling Federation - Real Federación Española de Ciclismo (RFEC),,,
122065,Art Frankly,,,
122066,Silver Pictures,,,
122067,Strategic Experiential Group,,,
122068,Greenwich Hospital - Yale New Haven Health System,,,
122069,NYC Originals,,,
122070,Synergy Investments,,,
122071,Topgolf,,,
122072,P/Kaufmann,,,
122073,Asia TV USA LTD.,,,
122074,Swan Dye And Print,,,
122075,"Black Diamond Software, Inc.",Black Diamond Software,http://www.bds.com,
122077,General Pipe Cleaners,,,
122078,Braddock Redux/Kevin Sousa Kick-Starter Campaign,,,
122079,Positivee Electrical Associates,,,
122080,Elite Brands Inc.,,,
122081,Inspire Esports,,,
122082,AIB Management Corp.,,,
122083,J&G Equities,,,
122084,Digital Marketing Small Business,,,
122085,Advanced Office Systems,,,
122086,"K3MS, Inc.",,,
122087,Apester,,http://apester.com,https://www.linkedin.com/company/apester/
122088,Santech Solution Inc.,,,
122089,America China Exchange Society,,,
122090,TransVoyant,,https://www.transvoyant.com,https://www.linkedin.com/company/transvoyant/
122091,BloomNet,,,
122092,Commack Florist,,,
122093,Mumbai On Web,,,
122094,"LotLinx, Inc.",LotLinx,http://www.lotlinx.com,https://www.linkedin.com/company/2722433/
122095,"Survey Research Office, University of Illinois Springfield",,,
122096,Alfonso's Italian Restaurant and Pizzeria,,,
122098,Kernel Season's,,,
122099,Social Services Association of Ridgewood and vicinity,,,
122100,Ridgewood Soccer Association,,,
122101,The Girls With The Pearl Earrings LLC,,,
122102,Simba Productions,,http://www.simbaproductions.net,
122103,Good Ole Boys LLC,,,
122105,TKP New York Conference Center,,http://tkpny.com,
122106,CLAWMONEY,,http://www.clawmoney.com,
122107,IceBreaker Social Club,,,
122108,Merlin.,,http://www.thinkmerlin.com,
122109,Capital Property Partners,,,
122110,Accent Mercantile,,,
122111,German Project Management India Pvt. Ltd,,,
122112,"Precious Metals, INC",,,
122113,"Leyla Bailey, INC",,,
122114,Infalife LLC,,,
122115,Stavropol State University,,,
122116,Sonenshine Partners,,,
122117,HSBC Global Banking & Markets,,,
122118,Newzulu Platform,,,
122119,The City of New York Office of Labor Relations,,,
122120,Wedding Coordinating,,,
122121,Skin Laundry,,http://www.skinlaundry.com,
122122,H&A Gloabal Enterprises Inc.,,,
122123,"Big Mozz, Inc.",,,
122124,Children's Scholarship Fund Philadelphia,,,
122125,Wall Street Strategies,,,
122126,Merchant Process Services,,,
122127,Clover Merchant Group,,,
122128,Latino Jewelry Inc.,,,
122129,Kamara Supplies / JR Gateways,,,
122130,NFL On Location Services,,,
122131,"Judicial Attorney Services, Inc.",,,
122132,DLG Luce,,,
122133,"Walsh, Anderson, Gallegos, Green & Trevino, P.C",,,
122134,State Auto Insurance with GES,,,
122135,AetherPal Inc.,AetherPal,http://www.aetherpal.com,https://www.linkedin.com/company/aetherpal/
122136,RiverChase Sales and Marketing,,,
122138,"AT&T Mobility, formerly Cingular Wireless",,,
122139,Home123,,,
122140,Applewood Winery and Naked Flock Hard Cider,,,
122141,EA Berg And Associates,,,
122142,"Summit Food Marketing, Inc.",,,
122143,Advantage Waypoint,,,
122144,Rijnlands Lyceum Oegstgeest,,,
122145,Kappa Sigma Endowment Fund,,,
122146,Visionaries and Voices,,,
122147,Hudson Software Corporation,,,
122148,MAYN Interactive,,http://www.mayninteractive.com,
122149,CoCoCat,,,
122150,Law Office of Anne Z. Sedki LLC,,,
122151,TVT  LLC.,,,
122152,Mobetize - Enabiling Mobile Money,,,
122153,Imprint Projects,,,
122154,Moogfest,,,
122155,AT&T Bell Labs,,,
122156,TurboFil Packaging Machines,,,
122157,"MLNNNYC, LLC",,,
122158,"Bloomin' Brands, Inc.",,,
122159,Interrelate Group,,,
122160,NYU Stern Private Equity Club (SPEC),,,
122161,Various private equity firms,,,
122162,"Yorkville Advisors, LLC",,,
122163,Renovus Capital Partners,,,
122164,carvao bbq,,,
122165,The Linde Group,,http://www.linde.com,
122166,Page Executive,,,
122167,"Healthmate Hot Tubs, LLC",,,
122168,Slate-PR,,,
122169,"Excalibur Sports, Inc",,,
122170,Town/Village of Harrison,,,
122171,Law Office of Christopher M. Cipolla,,,
122172,Rabin Panero & Herrick,,,
122173,"RAM Capital Resources, LLC.",,,
122174,ProActive Capital Resources Group,,,
122175,Rivel Research Group,,http://www.rivel.com,
122176,Granite Financial Group,,,
122177,Quad Capital Management/Remsenberg Capital Management,,,
122178,Answer Vending,,,
122179,goodLinc LLC,,,
122180,Ion Power bracelets,,,
122181,Université de Yaoundé II,,,
122182,GenieConnect (now part of Lanyon Solutions),,http://www.lanyon.com,
122183,Personified,,,
122184,Harrington Righter Parsons (subsidiary of Cox Media Group),,,
122185,Perth Heat Baseball Club,,,
122186,Aberdeen IronBirds,,,
122187,Broad Data Services,,,
122188,CAS Solutions,,,
122189,"MongoDB, Inc.",,,
122190,LIXIL Water Technology / American Standard Brands / DXV,,,
122191,"Allsteel, Inc.",Allsteel,http://www.allsteeloffice.com,
122192,A. Rainey Development,,,
122193,CertainTeed Corporation / Saint-Gobain,,,
122194,"Mavrides, Moyal, Packman & Sadkin, LLP",,,
122195,"Baker Sanders, LLC",,http://www.bakersanders.com,
122196,Law Offices of James Kousouros,,,
122197,"Abrams, Fensterman, Fensterman, Eisman, Formato, Ferrara & Wolf, LLP",,,
122198,Miller's Party Rental Center,,,
122199,Power Moves Inc.,,,
122200,Edmonds Production Group (EPG),,,
122201,"Greenhouse Agency, Inc",,,
122202,Edmonds Travel,,,
122203,MemorialCare Health System,,,
122204,Leiner Health Products,,,
122205,Wareforce,,,
122206,Mulligan Security Corp.,,,
122207,Samsung Global Strategy Group,,http://sgsg.samsung.com,
122208,PhoenixBio USA Corporation,,,
122209,Sohonet,,http://www.sohonet.com,
122210,Masstech Innovations Inc.,Masstech Innovations,http://www.masstech.com,
122211,Hey Zeus! Advertising,,,
122212,809 Project,,,
122213,P & E Market,,,
122214,Discount Shelving & Displays,,,
122215,Merch Direct,,,
122216,SullivanMumford LLC,,,
122217,Roar Products,,,
122218,Silicon Valley Home Builders LLC,,,
122219,Ro Khanna for Congress,,,
122220,GloboFund,,,
122221,Mission College,,,
122222,HGK Basel,,,
122223,Camp Tawonga,,,
122224,Another Planet Entertainment,,,
122225,Partisan Arts,,,
122226,"Jerry Media, by f*ckjerry",,http://jerrystudios.com,
122227,Hit the Ground Running Productions,,,
122228,Dalton School,,,
122229,Stanziato's Wood Fired Pizza,,,
122230,Cadiz Restaurant,,,
122231,Bernard's Restaurant,,,
122232,HedgeFund Intelligence,,,
122233,Hedge Fund Directories Inc.,,http://www.hedgefunddirectories.net,
122234,Flo Concept Store,,,
122235,DSP BlackRock Mutual Fund,,http://www.dspblackrock.com,
122236,Institute of Actuaries - India/U.K.,,,
122237,Veermata Jijabai Technological Institute (VJTI),,,
122238,PracticePanther Law Practice Management Software,,,
122239,Oxford Development Company,,,
122240,Shabooms Incorporated,Shabooms,,
122241,Greek Vending,,,
122242,"Sky Social Media, LLC.",,,
122243,"Intelecare, Inc.",,,
122244,Chase  Investment  Services  Corp,,,
122246,JPMorgan  Chase,,,
122247,荣舟 Shanghai Roger Ltd.,,,
122248,Weatherhead East Asian Institute,,,
122249,Ingersoll Rand India,,,
122250,Emerald Group Publishing Limited,,,
122251,EDITED,,http://www.edited.com,https://www.linkedin.com/company/edited
122252,Global Kinetic,,http://globalkinetic.com,https://www.linkedin.com/company/global-kinetic
122253,Attleboro Wealth Management,,,
122254,"InsiderScore, LLC",InsiderScore,,
122255,Greenbytes Corporation,,,
122256,"Computer Data Source, Inc.","Computer Data Source, Inc",http://www.cds.net,
122257,Foveonics Imaging Technologies,,,
122258,Expeditionary Learning,,,
122259,JS Rosenfield & Co,,,
122260,"TGC Global, Inc.",,,
122261,Charles Schwab contracted by Randstad,,,
122262,Baume & Mercier,,http://www.baume-et-mercier.com,
122263,The Row,,https://www.therow.com,
122264,Law Offices of Mitchell Cantor,,,
122265,New York City Civic Corps,,,
122266,TWIP Corp.,,,
122267,Latchem Group,,,
122268,Dorado Systems Inc,Dorado Systems,http://www.doradosystems.com,https://www.linkedin.com/company/dorado-systems-inc?trk=ppro_cprof
122269,The Connex Group,,,
122270,Finance Solutions,,http://www.financesolutions.org,
122271,Valley HealthCare System,,,
122272,Studio 27,,,
122273,Kidville,,http://www.kidville.com,
122274,Promos On-Time Inc.,,,
122275,Ferguson & Shamamian Architects,,,
122276,Pylos Restaurant,,,
122277,Connected Living,,http://www.connectedliving.com,https://www.linkedin.com/company/connectedliving/
122278,"Habit OPCO, Inc.",,,
122279,Prodigy Coffee,,,
122280,Ninth Street Espresso,,,
122281,Chopping Block NYC,,,
122282,Strategic Business Planning,,,
122283,Pi Lambda Phi Fraternity,,,
122284,Localstake,,http://www.localstake.com,http://www.linkedin.com/company/localstake
122285,Pleasantville,,,
122286,The Bank Of New Jersey,,,
122287,Erie Grill at The Del Monte Lodge and Spa Renaissance Hotels,,,
122288,Rita Hazan Salon,,,
122289,Longneck & Thunderfoot,,,
122290,Columbia Consulting Group,,,
122291,Corcentric,Corcentric,http://www.corcentric.com,https://www.linkedin.com/company/corcentric/
122292,Princeton Bar & Grille,,,
122294,Bridgeway Search Group,,http://www.b-way.com,
122295,MediaForge,,,
122296,Brighton High,,,
122297,Numeris,,,
122298,Miracles In Progress,,,
122299,"Pocket Change, a division of Samson's Barber",,,
122300,Lyceum Alpinum Zuoz,,,
122301,St. Georg Austrian School,,,
122302,"Work Market, Inc.",,,
122303,Gulash and Associates,,,
122304,HOFMANN Transport-Service GmbH,,,
122305,IXOLIT,,http://www.ixolit.com,http://www.linkedin.com/company/1707775
122306,The University of Colorado,,,
122307,Universität Wien,,,
122308,MSH Group,,,
122309,Bentley University - Elkin B. McCallum Graduate School of Business,,,
122310,Epitech,,http://eip.epitech.eu,http://www.linkedin.com/company/163660
122311,Music Mobile,,,
122312,Sentient Medical Systems,,http://www.sentientmedical.com,https://www.linkedin.com/company/sentient-medical-systems
122313,Surgical Monitoring Associates,,,
122314,Telquest International,,,
122315,Mastrobattista Chiropractic,,,
122316,A New You Holistic Healthcare,,,
122317,Neuropsychology Rehabilitation Services and LifeSpan,,,
122318,Pathship,,https://pathship.com,https://www.linkedin.com/company/pathship
122319,StudyInterActive,,,
122320,Drive495,,,
122321,Crunch/NYSports Club/Method Fitness/Metropolitan Fitness,,,
122322,"AOL, Patch Media, Patch.com",,,
122323,Fresh off the press,,,
122324,Vybrnt Nyc,,,
122326,Nobly POS - Point of Sale,Nobly POS,http://www.noblypos.com,
122327,Oyster Sailing,,,
122328,Locobuddy Mobile Technology Private Limited,,,
122329,Appeti,,http://www.appeti.in,https://www.linkedin.com/company/appeti
122330,Attack! Marketing,,,
122331,Jemulet,,,
122332,Edelman Arts,,,
122333,ICONYC labs,,,https://www.linkedin.com/company/iconyc-labs
122334,Goodman Media International,,http://www.goodmanmedia.com,
122335,U.S. Representative Tom Allen,,,
122336,R/West,,,
122337,Lake Oswego Living Magazine,,,
122338,Student Activities Board,,,
122340,The Kings College,,,
122341,"1st Alliance Lending, LLC",1st Alliance Lending,http://www.1stalliancelending.com,
122342,Apricate Productions,,,
122343,It's Relevant TV,,,
122344,Untangling storylines & creating ass-kicking content,,,
122345,Artisan Partners,,http://www.artisanpartners.com,
122346,QueBIT Consulting,,http://www.quebit.com,
122347,Busse Hospital Disposables,,,
122348,Ny Presbyterian Med Ctr,,,
122349,"CloudBlue Technologies, an Ingram Micro company  (Formerly Nextend, LLC)",,,
122350,Rockwood Assocites,,,
122351,Duke of Edinburgh Award,,,
122352,Whitmore School UK,,,
122353,Novantas,Novantas,http://www.novantas.com,https://www.linkedin.com/company/novantas
122354,St Leo's,,,
122355,John Bowne HS,,,
122356,National Retail Solutions,,,
122357,ERJ Solutions,,,
122358,Confidential Employer,,,
122359,A Box Automation,,,
122360,R D National College,,,
122361,Flipfire Graphics,,,
122362,Weber Screwdriving Systems Inc.,,,
122363,"Worldwide Datacomm, Inc.",,,
122364,Abana Auto Parts Inc.,,,
122365,RingByName,,http://www.ringbyname.com,
122366,Rosanne Sall Advertising,,,
122367,eHopper,,https://www.ehopper.com,
122368,Teva Pharmaceutical Industries Ltd.,,,
122369,Mueller Services,,,
122370,Progress Investment Management Company,,,
122371,Zipnote Inc.,,,
122372,British Gas,,http://www.britishgas.co.uk,http://www.linkedin.com/company/british-gas
122373,FM Furnishers,,,
122374,Loughborough College,,,
122375,Congregation Keter Torah,,,
122376,Jewish Link of New Jersey,,,
122377,Yeshivat Lev HaTorah,,,
122380,Hem.com,,,
122381,Canadian Technology Accelerator,,,
122382,Office of the Mayor,,,
122383,SASHA Hosiery,,,
122384,National Student Initiative,,,
122385,Nextel,,,
122386,TTI of USA Staffing,,,
122387,"Technology Assurance Group, Inc.",,,
122388,Bryant Sales & Brand Management,,,
122389,Werk Chic Digital Magazine,,,
122390,NetSearch Direct,,,
122391,Total Party Planner,,,
122392,Wayside Technology Group,,http://www.waysidetechnology.com,http://www.linkedin.com/company/wayside-technology-group
122393,International Customer Management Institute (ICMI) a division of UBM,,,
122394,U.S. Globe Service Corporation,,,
122395,Military Police School Fort Leonard Wood,,,
122396,Bruegger's Bagels,,,
122397,Ron Lewis Automotive,,,
122398,#1 Cochran,,,
122399,ActiveKidz,,,
122400,West Hills Day Camp,,,
122401,Glam By Maya,,,
122402,Workalition of America,,,
122403,"Qualys, Incorporated",,,
122404,RedSeal Systems,,,
122405,talentReef,,http://www.talentreef.com,
122406,Sandler High-Tech Selling System,,,
122407,Yorkville Tennis Club,,,
122408,New York Disaster Interfaith Services-NYDIS,,http://www.nydis.org,
122409,Office of U.S. Senator Al Franken,,,
122410,Colyar Technology Solutions,,http://colyar.com,
122411,Imperial Bank,,,
122412,Knight Frank,,http://www.knightfrank.co.uk,http://www.linkedin.com/company/164615
122413,Carlyle Catering,,,
122414,EPS LLC ,EPS LLC,,
122415,Fortune jewelers inc,,,
122416,Online Educator,,,
122417,Nevada Virtual Academy,,,
122418,Alpen Mortgage,,,
122419,Porter Manor Condominium Association,,,
122420,St Giles International,,,
122421,NAI San Diego,,,
122423,"LiveRamp, An Acxiom Company",,http://www.liveramp.com,
122424,"Circulate.com, Inc",,,
122425,City of Newark: Mayor's Office,,,
122426,Kids U,,,
122427,Hovey Players ,,,
122428,Floral Park Fire Department,,,
122429,InVine,,http://www.invine.com,http://www.linkedin.com/company/invine
122430,Trillium landscape design,,,
122431,Glen Gate Company,,,
122432,"Sam Bridge Nursery & Greenhouses, LLC",,,
122433,School of Professional Horticulture at the New York Botanical Garden,,,
122434,IT Commence INC,,,
122435,Premier HealthCare,,,
122436,Shoptalk Commerce,,,
122437,ITCommence Inc,ITCommence,http://www.itcommence.com,
